SKU_ID,Supplier_ID,Material_Category,UOM,Unit_Weight_KG,Base_Price_EUR
SKU-2026-20965,SUP-CHE-019,Steel_Forging,KG,4.42,14.72
SKU-2026-20966,SUP-CHE-115,Alum_Casting,EA,1.96,44.26
SKU-2026-20967,SUP-CHE-097,Alum_Casting,EA,2.19,8.97
SKU-2026-20968,SUP-NCR-046,Steel_Forging,EA,7.22,17.58
SKU-2026-20969,SUP-CHE-116,Electronics,EA,3.33,26.67
SKU-2026-20970,SUP-PUN-103,Steel_Forging,KG,4.31,13.92
SKU-2026-20971,SUP-PUN-077,Electronics,EA,2.2,16.84
SKU-2026-20972,SUP-CHE-048,Electronics,EA,5.91,46.36
SKU-2026-20973,SUP-CHE-119,Electronics,EA,4.84,8.37
SKU-2026-20974,SUP-NCR-082,Alum_Casting,KG,3.39,5.57
SKU-2026-20975,SUP-CHE-084,Electronics,KG,7.06,35.31
SKU-2026-20976,SUP-NCR-002,Alum_Casting,EA,1.62,19.55
SKU-2026-20977,SUP-NCR-069,Alum_Casting,KG,6.46,19.81
SKU-2026-20978,SUP-PUN-029,Electronics,EA,1.88,48.75
SKU-2026-20979,SUP-NCR-069,Electronics,EA,2.01,43.97
SKU-2026-20980,SUP-NCR-100,Alum_Casting,EA,2.58,20.27
SKU-2026-20981,SUP-CHE-006,Alum_Casting,KG,6.76,15.12
SKU-2026-20982,SUP-PUN-105,Steel_Forging,KG,9.54,33.29
SKU-2026-20983,SUP-NCR-114,Electronics,EA,1.21,15.87
SKU-2026-20984,SUP-CHE-019,Electronics,EA,4.12,39.37
SKU-2026-20985,SUP-CHE-113,Steel_Forging,EA,5.58,41.3
SKU-2026-20986,SUP-NCR-091,Alum_Casting,EA,5.11,49.02
SKU-2026-20987,SUP-PUN-057,Steel_Forging,EA,4.11,5.0
SKU-2026-20988,SUP-PUN-065,Steel_Forging,EA,3.29,5.68
SKU-2026-20989,SUP-PUN-018,Alum_Casting,EA,2.75,28.95
SKU-2026-20990,SUP-CHE-000,Electronics,EA,4.84,15.08
SKU-2026-20991,SUP-PUN-050,Steel_Forging,EA,9.64,32.02
SKU-2026-20992,SUP-PUN-017,Electronics,KG,1.37,42.51
SKU-2026-20993,SUP-CHE-113,Steel_Forging,EA,9.0,20.02
SKU-2026-20994,SUP-PUN-044,Alum_Casting,KG,7.18,23.15
SKU-2026-20995,SUP-PUN-007,Electronics,KG,5.83,34.57
SKU-2026-20996,SUP-NCR-053,Steel_Forging,EA,12.55,36.89
SKU-2026-20997,SUP-PUN-031,Alum_Casting,EA,3.08,37.36
SKU-2026-20998,SUP-PUN-076,Steel_Forging,EA,0.86,11.59
SKU-2026-20999,SUP-CHE-048,Steel_Forging,KG,4.8,12.47
SKU-2026-21000,SUP-NCR-001,Steel_Forging,EA,2.78,26.63
SKU-2026-21001,SUP-PUN-111,Steel_Forging,EA,0.94,41.04
SKU-2026-21002,SUP-CHE-116,Electronics,EA,6.42,15.65
SKU-2026-21003,SUP-CHE-070,Alum_Casting,EA,8.01,15.69
SKU-2026-21004,SUP-CHE-043,Alum_Casting,EA,5.21,12.82
SKU-2026-21005,SUP-NCR-100,Alum_Casting,EA,2.86,28.84
SKU-2026-21006,SUP-NCR-012,Steel_Forging,EA,0.96,8.94
SKU-2026-21007,SUP-NCR-058,Alum_Casting,EA,3.85,33.4
SKU-2026-21008,SUP-PUN-025,Alum_Casting,EA,1.18,9.68
SKU-2026-21009,SUP-CHE-033,Steel_Forging,EA,7.01,17.97
SKU-2026-21010,SUP-PUN-103,Alum_Casting,KG,3.98,12.46
SKU-2026-21011,SUP-PUN-076,Steel_Forging,KG,3.15,23.74
SKU-2026-21012,SUP-PUN-055,Alum_Casting,KG,1.97,40.0
SKU-2026-21013,SUP-PUN-117,Electronics,EA,3.91,20.16
SKU-2026-21014,SUP-NCR-054,Steel_Forging,EA,4.0,46.22
SKU-2026-21015,SUP-PUN-105,Electronics,EA,0.53,41.85
SKU-2026-21016,SUP-PUN-099,Steel_Forging,EA,5.76,20.43
SKU-2026-21017,SUP-CHE-032,Steel_Forging,EA,8.21,15.69
SKU-2026-21018,SUP-CHE-052,Steel_Forging,EA,10.33,10.16
SKU-2026-21019,SUP-CHE-087,Steel_Forging,EA,6.74,49.56
SKU-2026-21020,SUP-CHE-033,Steel_Forging,EA,5.83,45.47
SKU-2026-21021,SUP-NCR-073,Electronics,EA,4.06,43.09
SKU-2026-21022,SUP-CHE-087,Electronics,EA,4.03,5.51
SKU-2026-21023,SUP-NCR-078,Alum_Casting,KG,6.86,18.63
SKU-2026-21024,SUP-PUN-096,Electronics,EA,5.98,39.29
SKU-2026-21025,SUP-PUN-103,Alum_Casting,EA,2.08,22.12
SKU-2026-21026,SUP-CHE-038,Steel_Forging,EA,6.08,28.42
SKU-2026-21027,SUP-CHE-041,Steel_Forging,EA,5.27,35.48
SKU-2026-21028,SUP-PUN-007,Electronics,KG,1.49,22.59
SKU-2026-21029,SUP-PUN-050,Alum_Casting,KG,4.39,38.87
SKU-2026-21030,SUP-CHE-115,Alum_Casting,KG,4.52,46.07
SKU-2026-21031,SUP-PUN-103,Alum_Casting,EA,4.53,28.34
SKU-2026-21032,SUP-PUN-117,Steel_Forging,EA,4.32,15.33
SKU-2026-21033,SUP-NCR-073,Electronics,EA,1.82,17.32
SKU-2026-21034,SUP-CHE-116,Electronics,KG,14.86,27.28
SKU-2026-21035,SUP-PUN-109,Electronics,EA,5.6,6.22
SKU-2026-21036,SUP-PUN-011,Alum_Casting,EA,5.67,36.28
SKU-2026-21037,SUP-CHE-004,Electronics,EA,3.41,19.76
SKU-2026-21038,SUP-CHE-032,Steel_Forging,EA,7.72,9.44
SKU-2026-21039,SUP-NCR-054,Electronics,EA,4.47,33.84
SKU-2026-21040,SUP-PUN-040,Alum_Casting,EA,3.85,13.43
SKU-2026-21041,SUP-NCR-046,Electronics,EA,2.93,14.89
SKU-2026-21042,SUP-NCR-114,Steel_Forging,EA,2.93,47.77
SKU-2026-21043,SUP-CHE-005,Electronics,EA,5.3,5.71
SKU-2026-21044,SUP-CHE-043,Steel_Forging,EA,11.39,16.26
SKU-2026-21045,SUP-CHE-042,Steel_Forging,KG,1.29,44.88
SKU-2026-21046,SUP-CHE-115,Steel_Forging,EA,0.71,10.67
SKU-2026-21047,SUP-NCR-114,Electronics,EA,4.07,43.65
SKU-2026-21048,SUP-CHE-006,Alum_Casting,EA,3.85,49.78
SKU-2026-21049,SUP-NCR-034,Steel_Forging,EA,3.52,8.6
SKU-2026-21050,SUP-NCR-002,Electronics,EA,9.89,23.05
SKU-2026-21051,SUP-NCR-073,Alum_Casting,KG,1.28,34.8
SKU-2026-21052,SUP-CHE-005,Electronics,EA,2.31,37.49
SKU-2026-21053,SUP-PUN-007,Alum_Casting,EA,3.71,29.75
SKU-2026-21054,SUP-NCR-118,Steel_Forging,EA,6.38,24.07
SKU-2026-21055,SUP-CHE-028,Alum_Casting,KG,12.34,23.4
SKU-2026-21056,SUP-PUN-057,Alum_Casting,KG,3.72,31.77
SKU-2026-21057,SUP-PUN-015,Steel_Forging,KG,2.94,11.91
SKU-2026-21058,SUP-PUN-040,Alum_Casting,EA,1.52,18.38
SKU-2026-21059,SUP-CHE-032,Electronics,EA,7.79,8.07
SKU-2026-21060,SUP-CHE-079,Electronics,EA,1.49,29.26
SKU-2026-21061,SUP-PUN-061,Alum_Casting,EA,12.21,18.99
SKU-2026-21062,SUP-PUN-024,Alum_Casting,KG,4.08,46.78
SKU-2026-21063,SUP-CHE-052,Electronics,EA,5.38,22.41
SKU-2026-21064,SUP-PUN-064,Electronics,KG,4.44,33.72
SKU-2026-21065,SUP-NCR-046,Alum_Casting,EA,7.31,32.72
SKU-2026-21066,SUP-CHE-081,Steel_Forging,EA,3.23,10.19
SKU-2026-21067,SUP-CHE-079,Alum_Casting,KG,4.44,5.57
SKU-2026-21068,SUP-NCR-107,Electronics,EA,8.14,48.23
SKU-2026-21069,SUP-CHE-028,Alum_Casting,EA,1.53,13.58
SKU-2026-21070,SUP-CHE-052,Alum_Casting,EA,1.48,43.04
SKU-2026-21071,SUP-NCR-046,Steel_Forging,EA,14.62,39.99
SKU-2026-21072,SUP-NCR-021,Steel_Forging,EA,6.26,31.41
SKU-2026-21073,SUP-CHE-033,Steel_Forging,EA,0.66,49.11
SKU-2026-21074,SUP-NCR-071,Alum_Casting,EA,2.75,23.31
SKU-2026-21075,SUP-PUN-105,Alum_Casting,EA,7.24,23.9
SKU-2026-21076,SUP-CHE-005,Steel_Forging,EA,10.09,45.26
SKU-2026-21077,SUP-CHE-087,Steel_Forging,EA,7.4,36.52
SKU-2026-21078,SUP-CHE-014,Alum_Casting,EA,5.11,46.28
SKU-2026-21079,SUP-PUN-029,Steel_Forging,EA,2.8,36.58
SKU-2026-21080,SUP-PUN-011,Electronics,EA,4.95,14.45
SKU-2026-21081,SUP-NCR-082,Alum_Casting,EA,7.58,48.7
SKU-2026-21082,SUP-CHE-119,Alum_Casting,EA,7.74,44.25
SKU-2026-21083,SUP-NCR-058,Electronics,EA,6.52,14.66
SKU-2026-21084,SUP-PUN-064,Alum_Casting,EA,3.47,32.99
SKU-2026-21085,SUP-NCR-058,Steel_Forging,KG,6.4,43.93
SKU-2026-21086,SUP-NCR-118,Electronics,EA,6.97,8.86
SKU-2026-21087,SUP-CHE-062,Electronics,EA,8.72,8.12
SKU-2026-21088,SUP-PUN-085,Alum_Casting,EA,10.4,28.33
SKU-2026-21089,SUP-CHE-092,Alum_Casting,EA,5.01,16.15
SKU-2026-21090,SUP-NCR-091,Steel_Forging,KG,1.26,30.44
SKU-2026-21091,SUP-CHE-070,Steel_Forging,EA,4.29,43.17
SKU-2026-21092,SUP-PUN-007,Steel_Forging,EA,8.54,25.63
SKU-2026-21093,SUP-CHE-119,Alum_Casting,EA,3.63,34.87
SKU-2026-21094,SUP-NCR-118,Alum_Casting,EA,3.04,23.44
SKU-2026-21095,SUP-NCR-078,Electronics,EA,2.6,9.86
SKU-2026-21096,SUP-NCR-049,Steel_Forging,EA,2.14,48.41
SKU-2026-21097,SUP-CHE-022,Steel_Forging,KG,1.89,36.69
SKU-2026-21098,SUP-PUN-044,Electronics,EA,3.46,29.44
SKU-2026-21099,SUP-NCR-071,Alum_Casting,EA,1.6,44.82
SKU-2026-21100,SUP-NCR-102,Alum_Casting,EA,6.64,42.52
SKU-2026-21101,SUP-CHE-115,Alum_Casting,EA,2.25,48.41
SKU-2026-21102,SUP-PUN-064,Steel_Forging,EA,1.19,28.83
SKU-2026-21103,SUP-PUN-008,Electronics,EA,5.04,38.91
SKU-2026-21104,SUP-CHE-045,Steel_Forging,EA,7.19,17.89
SKU-2026-21105,SUP-PUN-055,Electronics,KG,0.62,6.3
SKU-2026-21106,SUP-PUN-039,Alum_Casting,EA,2.67,15.44
SKU-2026-21107,SUP-PUN-096,Steel_Forging,EA,5.37,48.61
SKU-2026-21108,SUP-PUN-059,Steel_Forging,EA,2.83,21.17
SKU-2026-21109,SUP-PUN-039,Alum_Casting,EA,8.24,43.11
SKU-2026-21110,SUP-PUN-109,Steel_Forging,EA,6.81,47.55
SKU-2026-21111,SUP-CHE-006,Steel_Forging,EA,4.66,25.91
SKU-2026-21112,SUP-NCR-058,Steel_Forging,EA,1.3,7.81
SKU-2026-21113,SUP-NCR-002,Alum_Casting,EA,2.87,11.59
SKU-2026-21114,SUP-NCR-060,Alum_Casting,EA,4.52,18.13
SKU-2026-21115,SUP-PUN-031,Steel_Forging,EA,2.33,43.96
SKU-2026-21116,SUP-PUN-074,Steel_Forging,EA,8.41,5.56
SKU-2026-21117,SUP-CHE-009,Electronics,EA,6.04,13.4
SKU-2026-21118,SUP-PUN-085,Alum_Casting,EA,7.37,28.0
SKU-2026-21119,SUP-NCR-107,Electronics,EA,5.85,9.22
SKU-2026-21120,SUP-CHE-097,Alum_Casting,KG,3.3,41.79
SKU-2026-21121,SUP-PUN-059,Steel_Forging,EA,8.91,5.49
SKU-2026-21122,SUP-NCR-082,Alum_Casting,KG,5.62,35.36
SKU-2026-21123,SUP-PUN-059,Steel_Forging,EA,6.62,36.11
SKU-2026-21124,SUP-CHE-116,Steel_Forging,KG,2.51,31.45
SKU-2026-21125,SUP-PUN-025,Steel_Forging,EA,4.61,7.25
SKU-2026-21126,SUP-PUN-017,Electronics,EA,6.07,6.61
SKU-2026-21127,SUP-CHE-079,Steel_Forging,KG,1.68,15.99
SKU-2026-21128,SUP-NCR-107,Electronics,EA,4.25,41.41
SKU-2026-21129,SUP-PUN-025,Electronics,KG,17.08,37.28
SKU-2026-21130,SUP-PUN-057,Electronics,KG,5.95,48.71
SKU-2026-21131,SUP-NCR-067,Steel_Forging,KG,11.19,29.04
SKU-2026-21132,SUP-CHE-016,Alum_Casting,EA,8.75,37.85
SKU-2026-21133,SUP-CHE-051,Alum_Casting,EA,8.78,16.68
SKU-2026-21134,SUP-NCR-013,Steel_Forging,EA,6.07,5.5
SKU-2026-21135,SUP-CHE-095,Steel_Forging,EA,7.81,41.61
SKU-2026-21136,SUP-CHE-005,Steel_Forging,EA,6.17,20.27
SKU-2026-21137,SUP-CHE-088,Steel_Forging,KG,4.17,31.18
SKU-2026-21138,SUP-NCR-078,Electronics,EA,2.75,47.47
SKU-2026-21139,SUP-CHE-033,Alum_Casting,EA,2.86,17.39
SKU-2026-21140,SUP-NCR-034,Steel_Forging,EA,3.13,42.8
SKU-2026-21141,SUP-PUN-075,Electronics,EA,3.79,9.63
SKU-2026-21142,SUP-NCR-067,Steel_Forging,EA,4.48,12.52
SKU-2026-21143,SUP-PUN-112,Alum_Casting,KG,2.62,49.27
SKU-2026-21144,SUP-PUN-068,Electronics,EA,10.34,40.16
SKU-2026-21145,SUP-PUN-025,Steel_Forging,EA,12.56,38.23
SKU-2026-21146,SUP-CHE-026,Electronics,EA,5.12,16.4
SKU-2026-21147,SUP-CHE-043,Alum_Casting,EA,0.65,26.17
SKU-2026-21148,SUP-CHE-048,Alum_Casting,EA,7.55,19.49
SKU-2026-21149,SUP-CHE-070,Alum_Casting,EA,3.21,43.1
SKU-2026-21150,SUP-CHE-000,Steel_Forging,KG,6.22,44.92
SKU-2026-21151,SUP-CHE-019,Steel_Forging,KG,9.37,17.54
SKU-2026-21152,SUP-CHE-115,Alum_Casting,EA,1.53,46.57
SKU-2026-21153,SUP-NCR-069,Electronics,EA,1.13,24.48
SKU-2026-21154,SUP-PUN-065,Alum_Casting,EA,3.62,29.67
SKU-2026-21155,SUP-CHE-022,Alum_Casting,EA,4.85,23.86
SKU-2026-21156,SUP-NCR-053,Alum_Casting,EA,12.78,24.15
SKU-2026-21157,SUP-PUN-055,Electronics,EA,1.88,33.99
SKU-2026-21158,SUP-PUN-065,Steel_Forging,EA,1.45,42.58
SKU-2026-21159,SUP-NCR-058,Steel_Forging,EA,6.56,23.68
SKU-2026-21160,SUP-PUN-075,Alum_Casting,EA,0.48,24.71
SKU-2026-21161,SUP-CHE-094,Steel_Forging,EA,7.73,47.38
SKU-2026-21162,SUP-CHE-086,Alum_Casting,KG,1.97,38.36
SKU-2026-21163,SUP-PUN-109,Steel_Forging,KG,11.04,28.13
SKU-2026-21164,SUP-CHE-016,Steel_Forging,EA,2.58,23.32
SKU-2026-21165,SUP-CHE-092,Electronics,EA,5.99,20.01
SKU-2026-21166,SUP-CHE-032,Electronics,KG,3.12,15.48
SKU-2026-21167,SUP-CHE-089,Steel_Forging,KG,3.39,15.29
SKU-2026-21168,SUP-PUN-055,Electronics,EA,6.69,22.9
SKU-2026-21169,SUP-CHE-086,Alum_Casting,EA,1.17,10.31
SKU-2026-21170,SUP-CHE-094,Electronics,EA,8.36,11.09
SKU-2026-21171,SUP-CHE-079,Steel_Forging,EA,2.67,15.44
SKU-2026-21172,SUP-NCR-034,Electronics,EA,5.54,17.92
SKU-2026-21173,SUP-PUN-039,Steel_Forging,EA,2.03,27.74
SKU-2026-21174,SUP-PUN-039,Electronics,EA,0.89,42.33
SKU-2026-21175,SUP-PUN-096,Electronics,KG,6.52,8.11
SKU-2026-21176,SUP-NCR-027,Electronics,EA,0.96,40.38
SKU-2026-21177,SUP-NCR-002,Alum_Casting,EA,6.0,36.84
SKU-2026-21178,SUP-CHE-119,Steel_Forging,KG,2.49,35.36
SKU-2026-21179,SUP-NCR-073,Electronics,EA,4.9,8.23
SKU-2026-21180,SUP-PUN-083,Electronics,KG,3.93,29.93
SKU-2026-21181,SUP-PUN-085,Electronics,EA,2.57,32.94
SKU-2026-21182,SUP-NCR-067,Steel_Forging,EA,5.7,24.27
SKU-2026-21183,SUP-PUN-040,Alum_Casting,KG,5.52,40.23
SKU-2026-21184,SUP-PUN-061,Alum_Casting,KG,12.1,25.38
SKU-2026-21185,SUP-NCR-073,Alum_Casting,KG,10.76,45.57
SKU-2026-21186,SUP-PUN-085,Steel_Forging,EA,4.26,31.56
SKU-2026-21187,SUP-NCR-058,Electronics,EA,1.64,28.44
SKU-2026-21188,SUP-NCR-093,Alum_Casting,EA,13.87,36.67
SKU-2026-21189,SUP-NCR-073,Alum_Casting,KG,13.42,26.9
SKU-2026-21190,SUP-CHE-079,Alum_Casting,EA,9.32,23.55
SKU-2026-21191,SUP-PUN-029,Alum_Casting,EA,4.47,48.03
SKU-2026-21192,SUP-CHE-087,Steel_Forging,EA,5.67,10.54
SKU-2026-21193,SUP-PUN-008,Electronics,EA,2.81,21.79
SKU-2026-21194,SUP-PUN-108,Electronics,EA,5.33,6.54
SKU-2026-21195,SUP-PUN-018,Alum_Casting,KG,3.23,12.78
SKU-2026-21196,SUP-PUN-010,Electronics,EA,2.17,48.06
SKU-2026-21197,SUP-NCR-053,Alum_Casting,KG,0.28,14.0
SKU-2026-21198,SUP-NCR-106,Electronics,EA,16.41,40.44
SKU-2026-21199,SUP-PUN-040,Alum_Casting,EA,6.99,48.67
SKU-2026-21200,SUP-PUN-059,Steel_Forging,EA,1.9,5.35
SKU-2026-21201,SUP-CHE-066,Alum_Casting,KG,3.37,21.71
SKU-2026-21202,SUP-NCR-102,Electronics,EA,2.41,42.22
SKU-2026-21203,SUP-PUN-039,Alum_Casting,EA,5.77,40.49
SKU-2026-21204,SUP-NCR-118,Alum_Casting,EA,4.5,14.4
SKU-2026-21205,SUP-PUN-011,Alum_Casting,EA,0.39,21.45
SKU-2026-21206,SUP-CHE-087,Alum_Casting,EA,2.08,15.65
SKU-2026-21207,SUP-CHE-022,Alum_Casting,EA,0.68,18.3
SKU-2026-21208,SUP-PUN-111,Electronics,EA,3.55,41.75
SKU-2026-21209,SUP-PUN-031,Electronics,EA,20.03,24.56
SKU-2026-21210,SUP-NCR-107,Alum_Casting,EA,10.33,7.47
SKU-2026-21211,SUP-PUN-039,Electronics,KG,2.61,35.45
SKU-2026-21212,SUP-PUN-008,Electronics,EA,0.34,41.83
SKU-2026-21213,SUP-NCR-118,Steel_Forging,EA,1.98,21.28
SKU-2026-21214,SUP-NCR-035,Electronics,EA,3.76,8.35
SKU-2026-21215,SUP-PUN-085,Electronics,EA,8.69,38.79
SKU-2026-21216,SUP-CHE-038,Electronics,EA,3.77,46.84
SKU-2026-21217,SUP-PUN-020,Electronics,EA,4.34,25.65
SKU-2026-21218,SUP-NCR-049,Electronics,EA,6.54,20.25
SKU-2026-21219,SUP-PUN-029,Electronics,EA,10.42,39.18
SKU-2026-21220,SUP-CHE-004,Alum_Casting,EA,0.2,39.02
SKU-2026-21221,SUP-CHE-041,Electronics,EA,2.62,17.38
SKU-2026-21222,SUP-PUN-109,Electronics,EA,1.29,45.15
SKU-2026-21223,SUP-CHE-092,Steel_Forging,KG,5.63,13.83
SKU-2026-21224,SUP-CHE-028,Steel_Forging,EA,11.33,9.87
SKU-2026-21225,SUP-CHE-056,Steel_Forging,KG,18.64,14.6
SKU-2026-21226,SUP-PUN-108,Steel_Forging,KG,0.53,47.66
SKU-2026-21227,SUP-CHE-032,Electronics,EA,2.52,5.93
SKU-2026-21228,SUP-PUN-065,Steel_Forging,EA,3.0,49.64
SKU-2026-21229,SUP-PUN-003,Electronics,EA,3.31,41.35
SKU-2026-21230,SUP-CHE-004,Electronics,EA,4.67,5.24
SKU-2026-21231,SUP-CHE-090,Steel_Forging,EA,2.55,12.45
SKU-2026-21232,SUP-PUN-076,Electronics,EA,0.96,10.29
SKU-2026-21233,SUP-PUN-059,Alum_Casting,EA,3.14,44.21
SKU-2026-21234,SUP-CHE-051,Alum_Casting,EA,3.1,22.87
SKU-2026-21235,SUP-CHE-116,Electronics,EA,6.73,42.0
SKU-2026-21236,SUP-NCR-107,Alum_Casting,EA,5.32,33.38
SKU-2026-21237,SUP-CHE-036,Electronics,EA,8.15,30.73
SKU-2026-21238,SUP-CHE-030,Alum_Casting,EA,6.63,28.3
SKU-2026-21239,SUP-PUN-008,Electronics,EA,3.55,40.78
SKU-2026-21240,SUP-CHE-113,Electronics,KG,1.38,20.72
SKU-2026-21241,SUP-CHE-043,Steel_Forging,EA,4.84,34.59
SKU-2026-21242,SUP-NCR-053,Alum_Casting,EA,3.38,37.85
SKU-2026-21243,SUP-CHE-084,Steel_Forging,EA,11.8,35.34
SKU-2026-21244,SUP-PUN-063,Steel_Forging,EA,1.98,33.43
SKU-2026-21245,SUP-CHE-038,Steel_Forging,EA,6.99,11.34
SKU-2026-21246,SUP-PUN-108,Electronics,EA,6.19,20.85
SKU-2026-21247,SUP-PUN-003,Steel_Forging,EA,2.86,18.72
SKU-2026-21248,SUP-CHE-097,Electronics,EA,6.19,17.35
SKU-2026-21249,SUP-NCR-067,Alum_Casting,EA,4.26,20.36
SKU-2026-21250,SUP-CHE-095,Electronics,KG,4.78,43.33
SKU-2026-21251,SUP-CHE-026,Electronics,EA,5.34,21.28
SKU-2026-21252,SUP-PUN-050,Alum_Casting,EA,8.21,11.19
SKU-2026-21253,SUP-PUN-064,Steel_Forging,EA,3.38,42.74
SKU-2026-21254,SUP-NCR-013,Electronics,EA,1.7,42.59
SKU-2026-21255,SUP-CHE-094,Steel_Forging,EA,7.43,38.8
SKU-2026-21256,SUP-CHE-087,Electronics,EA,2.08,15.14
SKU-2026-21257,SUP-NCR-073,Alum_Casting,KG,9.26,40.49
SKU-2026-21258,SUP-NCR-053,Alum_Casting,EA,6.55,27.66
SKU-2026-21259,SUP-CHE-030,Alum_Casting,EA,1.72,26.18
SKU-2026-21260,SUP-NCR-012,Electronics,KG,3.95,9.16
SKU-2026-21261,SUP-NCR-049,Alum_Casting,EA,1.48,40.89
SKU-2026-21262,SUP-CHE-119,Alum_Casting,EA,2.06,49.05
SKU-2026-21263,SUP-CHE-004,Alum_Casting,KG,1.88,47.1
SKU-2026-21264,SUP-CHE-004,Electronics,EA,9.2,21.76
SKU-2026-21265,SUP-PUN-096,Steel_Forging,EA,2.0,35.35
SKU-2026-21266,SUP-CHE-092,Steel_Forging,EA,2.52,28.4
SKU-2026-21267,SUP-NCR-091,Steel_Forging,EA,0.98,36.8
SKU-2026-21268,SUP-CHE-028,Alum_Casting,EA,2.72,35.95
SKU-2026-21269,SUP-NCR-114,Electronics,EA,0.1,16.01
SKU-2026-21270,SUP-CHE-048,Electronics,KG,1.52,43.34
SKU-2026-21271,SUP-NCR-067,Electronics,EA,1.82,37.14
SKU-2026-21272,SUP-CHE-022,Alum_Casting,EA,2.17,28.54
SKU-2026-21273,SUP-NCR-034,Steel_Forging,EA,5.43,29.43
SKU-2026-21274,SUP-CHE-014,Steel_Forging,KG,4.55,13.78
SKU-2026-21275,SUP-NCR-078,Steel_Forging,KG,2.14,22.8
SKU-2026-21276,SUP-CHE-094,Electronics,EA,6.98,42.48
SKU-2026-21277,SUP-CHE-094,Alum_Casting,EA,3.47,25.63
SKU-2026-21278,SUP-NCR-049,Alum_Casting,EA,3.05,48.23
SKU-2026-21279,SUP-CHE-051,Steel_Forging,EA,3.58,20.93
SKU-2026-21280,SUP-NCR-001,Electronics,KG,9.12,17.27
SKU-2026-21281,SUP-NCR-053,Alum_Casting,EA,2.49,21.65
SKU-2026-21282,SUP-NCR-078,Alum_Casting,EA,3.65,10.76
SKU-2026-21283,SUP-PUN-101,Alum_Casting,EA,1.16,9.52
SKU-2026-21284,SUP-CHE-042,Steel_Forging,EA,3.72,12.92
SKU-2026-21285,SUP-NCR-013,Steel_Forging,EA,4.67,22.12
SKU-2026-21286,SUP-PUN-057,Electronics,EA,1.56,20.86
SKU-2026-21287,SUP-CHE-019,Electronics,EA,3.68,11.79
SKU-2026-21288,SUP-CHE-092,Electronics,EA,2.94,43.07
SKU-2026-21289,SUP-PUN-108,Steel_Forging,EA,1.67,8.85
SKU-2026-21290,SUP-PUN-029,Electronics,KG,2.54,24.99
SKU-2026-21291,SUP-PUN-020,Steel_Forging,EA,2.44,33.1
SKU-2026-21292,SUP-PUN-068,Electronics,EA,4.87,5.96
SKU-2026-21293,SUP-CHE-066,Electronics,EA,5.11,28.46
SKU-2026-21294,SUP-PUN-061,Electronics,EA,11.16,41.1
SKU-2026-21295,SUP-NCR-027,Alum_Casting,EA,10.5,10.89
SKU-2026-21296,SUP-PUN-020,Alum_Casting,KG,12.3,29.08
SKU-2026-21297,SUP-PUN-096,Electronics,EA,3.74,41.83
SKU-2026-21298,SUP-NCR-002,Alum_Casting,KG,2.6,13.77
SKU-2026-21299,SUP-PUN-074,Electronics,EA,1.64,40.73
SKU-2026-21300,SUP-CHE-005,Electronics,EA,9.98,47.3
SKU-2026-21301,SUP-NCR-114,Electronics,KG,8.28,34.34
SKU-2026-21302,SUP-NCR-049,Steel_Forging,KG,7.13,17.13
SKU-2026-21303,SUP-CHE-000,Alum_Casting,EA,2.94,39.75
SKU-2026-21304,SUP-NCR-100,Electronics,KG,9.61,26.15
SKU-2026-21305,SUP-PUN-117,Alum_Casting,EA,1.66,28.29
SKU-2026-21306,SUP-CHE-052,Alum_Casting,EA,1.4,10.38
SKU-2026-21307,SUP-PUN-040,Electronics,EA,1.6,25.42
SKU-2026-21308,SUP-NCR-071,Steel_Forging,KG,2.09,12.51
SKU-2026-21309,SUP-CHE-066,Steel_Forging,EA,5.2,35.47
SKU-2026-21310,SUP-CHE-080,Electronics,EA,0.84,27.79
SKU-2026-21311,SUP-NCR-104,Steel_Forging,EA,3.02,9.52
SKU-2026-21312,SUP-PUN-047,Electronics,EA,3.25,37.36
SKU-2026-21313,SUP-CHE-092,Steel_Forging,EA,0.9,43.47
SKU-2026-21314,SUP-PUN-085,Alum_Casting,KG,8.44,44.26
SKU-2026-21315,SUP-NCR-102,Steel_Forging,KG,2.97,41.61
SKU-2026-21316,SUP-CHE-116,Electronics,EA,3.19,36.47
SKU-2026-21317,SUP-PUN-077,Steel_Forging,EA,0.77,27.09
SKU-2026-21318,SUP-PUN-111,Electronics,EA,9.87,25.07
SKU-2026-21319,SUP-PUN-018,Electronics,KG,4.27,49.76
SKU-2026-21320,SUP-NCR-104,Electronics,EA,3.13,17.3
SKU-2026-21321,SUP-NCR-054,Steel_Forging,EA,3.32,18.48
SKU-2026-21322,SUP-PUN-003,Electronics,EA,11.16,33.91
SKU-2026-21323,SUP-PUN-099,Electronics,EA,1.0,49.64
SKU-2026-21324,SUP-CHE-032,Alum_Casting,EA,10.28,20.57
SKU-2026-21325,SUP-PUN-007,Steel_Forging,EA,8.98,43.95
SKU-2026-21326,SUP-CHE-095,Electronics,EA,3.43,12.65
SKU-2026-21327,SUP-NCR-027,Alum_Casting,EA,2.01,32.77
SKU-2026-21328,SUP-NCR-013,Electronics,EA,12.53,27.14
SKU-2026-21329,SUP-PUN-065,Electronics,EA,4.91,37.52
SKU-2026-21330,SUP-PUN-083,Alum_Casting,EA,1.89,36.39
SKU-2026-21331,SUP-NCR-118,Steel_Forging,EA,3.48,32.38
